中心词,别名,属性,属性内容
A族溶血性链球菌感染,风湿热，猩红热
, ,病情描述
 , , , ,    胎儿腹水引起胎盆不称
 , , , ,    胎儿脑积水引起胎盆不称
 , , , ,    胎儿脊髓脊膜膨出引起胎盆不称
 , , , ,    胎儿肿瘤引起胎盆不称
 , , , ,骨盆引起
 , , , ,    均小骨盆引起胎盆不称
 , , , ,    骨盆狭窄引起胎盆不称
 , , , ,        骨盆中腔狭窄引起胎盆不称
 , , , ,        骨盆入口狭窄引起胎盆不称
 , , , ,        骨盆出口狭窄引起胎盆不称
 , , , ,    类人猿骨盆引起胎盆不称
 , , , ,    骨盆倾斜引起胎盆不称
 , , , ,    畸形骨盆
 , , , ,    扁平骨盆
 , , , ,头盆不称
胎位异常,胎位异常
, ,病情描述
, , ,病情
 , , , ,臀位
 , , , ,    单臀位
 , , , ,    完全臀位
 , , , ,    不完全臀位
 , , , ,足先露
 , , , ,面先露
 , , , ,额先露
 , , , ,膝先露
 , , , ,复合先露
 , , , ,颏先露
 , , , ,前不均倾
 , , , ,后不均倾
 , , , ,不稳定产式
 , , , ,横产式
 , , , ,    肩先露
 , , , ,    斜位产式
 , , , ,初产头浮
 , , , ,枕前位
 , , , ,    枕后位
 , , , ,    持续性枕横位
 , , , ,胎头高直位
 , , , ,    高直前位
 , , , ,    高直后位
炭疽杆菌感染,炭疽杆菌感染
, ,病情描述
, , ,分类
 , , , ,职业性炭疽
 , , , ,皮肤炭疽
 , , , ,肺炭疽
 , , , ,肠炭疽
 , , , ,败血症性炭疽
 , , , ,脑膜性炭疽
 , , , ,胃肠炭疽
, ,病情描述
, , ,病情
糖尿病性肾病,糖尿病肾病
, ,病情描述
, , ,病情
 , , , ,结节性糖尿病肾小球硬化症
 , , , ,弥漫性糖尿病肾小球硬化症
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
糖原代谢障碍性疾病,糖原代谢障碍性疾病
, ,病情描述
, , ,病情
 , , , ,糖原贮积症
 , , , ,    肝糖原贮积症
 , , , ,        安德森氏症
 , , , ,    心脏糖原贮积病
 , , , ,        糖原性心肥大
 , , , ,    肝磷酸化酶缺乏
 , , , ,    科里病
 , , , ,    福布斯病
 , , , ,    赫尔病
 , , , ,    麦卡德尔病
 , , , ,    蓬佩病
 , , , ,    冯-吉尔克病
 , , , ,    Danon病
 , , , ,    Ⅰ型糖原贮积病
 , , , ,    Ⅱ型糖原贮积病
 , , , ,    Ⅲ型糖原贮积病
 , , , ,    Ⅳ型糖原贮积病
 , , , ,    Ⅴ型糖原贮积病
 , , , ,    Ⅵ型糖原贮积病
 , , , ,    Ⅶ型糖原贮积病
 , , , ,糖原贮积性肌病
绦虫感染,绦虫病，囊虫病
, ,病情描述
, , ,病原
 , , , ,裂头绦虫
 , , , ,    裂头蚴病
 , , , ,牛肉绦虫
 , , , ,猪肉绦虫
 , , , ,    囊虫
 , , , ,        马尾神经囊虫病
 , , , ,        脑囊虫病
 , , , ,        骨囊虫病
 , , , ,        肌肉囊虫病
 , , , ,        皮下组织囊虫病
 , , , ,        脊髓囊虫病
 , , , ,        眼囊虫病
 , , , ,        肺囊尾蚴病
 , , , ,        肝囊虫病
 , , , ,膜壳绦虫病
 , , , ,复孔绦虫病
, ,病情描述
, , ,病情
 , , , ,肠绦虫病
天花病毒感染,天花
, ,病情描述
, , ,病情
 , , , ,类型
 , , , ,    重型
 , , , ,    变形
 , , , ,    类天花
皮肤天疱疮,天疱疮
, ,病情描述
, , ,病情
 , , , ,新生儿天疱疮
, ,病情描述
, , ,类型
 , , , ,落叶型
 , , , ,    红斑型
 , , , ,    巴西落叶型
 , , , ,增殖型
 , , , ,    重型
 , , , ,    轻型
 , , , ,寻常型
 , , , ,其他类型
 , , , ,    IgA型
 , , , ,    药物型
 , , , ,    疱疹样
 , , , ,    家族性良性慢性天疱疮
 , , , ,    副肿瘤型
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,通用部位
 , , , ,纵隔
 , , , ,头面部
 , , , ,    面部
 , , , ,        颞部
 , , , ,        额部
 , , , ,        颊部
 , , , ,        颧部
 , , , ,    口腔
 , , , ,        唇
 , , , ,    耳部
 , , , ,    头皮
 , , , ,    颌下
 , , , ,颈部
 , , , ,躯干
 , , , ,    胸部
 , , , ,        胸腔
 , , , ,        胸壁
 , , , ,            胸前壁
 , , , ,                胸骨前区
 , , , ,            胸后壁
 , , , ,    肩部
 , , , ,        腋窝
 , , , ,    背部
 , , , ,        肩胛间区
 , , , ,        肩胛区
 , , , ,    腹部
 , , , ,        腹股沟
 , , , ,        腹壁
 , , , ,        腹腔
 , , , ,            膈下
 , , , ,            盆腔
 , , , ,                直肠阴道隔
 , , , ,                坐骨直肠窝
 , , , ,                直肠膀胱隔
 , , , ,                直肠子宫陷凹
 , , , ,            骶前
 , , , ,        脐部
 , , , ,        腹膜后
 , , , ,    腰部
 , , , ,    髋部
 , , , ,    会阴部
 , , , ,        骶尾部
 , , , ,        臀部
 , , , ,        肛周
 , , , ,        外生殖器
 , , , ,        外阴
 , , , ,        阴唇
 , , , ,    骨盆
 , , , ,四肢
 , , , ,    上肢
 , , , ,        上臂
 , , , ,        前臂
 , , , ,        手
 , , , ,            肘
 , , , ,            腕
 , , , ,            手
 , , , ,                指甲
 , , , ,                手背
 , , , ,                手掌
 , , , ,                手指
 , , , ,                    拇指
 , , , ,                    食指
 , , , ,                    中指
 , , , ,                    无名指
 , , , ,                    小指
 , , , ,    下肢
 , , , ,        髋部
 , , , ,        股部
 , , , ,        大腿
 , , , ,        小腿
 , , , ,        膝部
 , , , ,            腘窝
 , , , ,        足
 , , , ,            踝
 , , , ,            足
 , , , ,                足趾
 , , , ,                    拇趾
 , , , ,                    第2足趾
 , , , ,                    第3足趾
 , , , ,                    第4足趾
 , , , ,                    第5足趾
 , , , ,            足弓
 , , , ,            脚掌
 , , , ,            趾甲
 , , , ,            足跟
 , , , ,            足背
 , , , ,        腓部
 , , , ,        胫部
铁代谢障碍性疾病,铁代谢障碍
, ,病情描述
, , ,病情
 , , , ,铁缺乏
 , , , ,    Plummer-Vinson综合征
 , , , ,    血清铁缺乏
 , , , ,铁过载
 , , , ,    血色病
 , , , ,        肝含铁血黄素沉积症
 , , , ,        血色病性心肌病
 , , , ,        肺含铁血黄素沉积症
 , , , ,        血色素沉着型关节病
 , , , ,        含铁血黄素沉积相关肾损害
听骨疾病,听骨疾病
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,听骨链中断
 , , , ,    听骨不连续性和脱位
 , , , ,听骨畸形
 , , , ,    听骨部分丧失
 , , , ,听骨固定
 , , , ,听骨关节强硬
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,听小骨
 , , , ,锤骨
 , , , ,砧骨
 , , , ,镫骨
听幻觉,听幻觉
, ,病情描述
, , ,病情
失聪,耳聋，听觉丧失
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,病情描述
, , ,病情
 , , , ,传导性
 , , , ,感音神经性
 , , , ,    传染性
 , , , ,    药物中毒性
 , , , ,    老年性
 , , , ,    外伤性
 , , , ,    创伤性
 , , , ,    突发性
 , , , ,    爆震性
 , , , ,    噪声性
 , , , ,    听神经病
 , , , ,    自身免疫性
 , , , ,混合性
 , , , ,中枢性
 , , , ,突发性
 , , , ,遗传性
 , , , ,    非综合征性耳聋
 , , , ,聋哑症
 , , , ,耳重度聋
 , , , ,短暂缺血性聋
, ,病情描述
, , ,音频
 , , , ,高频
 , , , ,低频
听神经疾病,听神经疾病
, ,病情描述
, , ,病情
 , , , ,神经损伤
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,耳
 , , , ,外耳
 , , , ,    耳廓
 , , , ,        耳垂
 , , , ,    外耳道
 , , , ,    耳后
 , , , ,    耳前
 , , , ,内耳
 , , , ,    耳蜗
 , , , ,    半规管
 , , , ,    听神经
 , , , ,中耳
 , , , ,    听小骨
 , , , ,        锤骨
 , , , ,        砧骨
 , , , ,        镫骨
 , , , ,    鼓膜
 , , , ,    鼓室
 , , , ,    咽鼓管
 , , , ,    乳突
 , , , ,        乳突窦
 , , , ,    鼓室窦
听神经肿物,听神经肿物
, ,病情描述
, , ,病情
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,病因
 , , ,新生物/肿物
 , , , ,交界性病变
 , , , ,恶性肿瘤
 , , , ,    癌
 , , , ,        鳞癌
 , , , ,            高分化鳞癌
 , , , ,            中分化鳞癌
 , , , ,            低分化鳞癌
 , , , ,        腺癌
 , , , ,            高分化腺癌
 , , , ,            中分化腺癌
 , , , ,            低分化腺癌
 , , , ,        未分化癌
 , , , ,        其他癌
 , , , ,            腺鳞癌
 , , , ,        原位癌
 , , , ,    肉瘤
 , , , ,良性肿物
 , , , ,    息肉
 , , , ,    炎性假瘤
 , , , ,    平滑肌瘤
 , , , ,    纤维瘤
 , , , ,        神经纤维瘤
 , , , ,    腺瘤
 , , , ,        乳头状腺瘤
 , , , ,    脂肪瘤
 , , , ,    囊肿
 , , , ,    血管瘤
 , , , ,        海绵状血管瘤
 , , , ,        毛细血管性血管瘤
 , , , ,    错构瘤
 , , , ,转移性肿瘤
 , , , ,质地
 , , , ,    囊性肿物
 , , , ,    实性肿物
 , , , ,    囊实性肿物
铜代谢障碍性疾病,铜代谢障碍
, ,病情描述
, , ,病情
 , , , ,铜过量
 , , , ,    Wilson病
 , , , ,        肝豆状核变性痴呆
 , , , ,铜缺乏
 , , , ,    Menkes病
 , , , ,        毛发纽结型门克病
 , , , ,        坚硬发型门克病
童年社会功能障碍,童年社会功能障碍
, ,病情描述
, , ,病情
瞳孔闭锁,瞳孔闭锁
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
瞳孔膜,瞳孔膜
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,瞳孔膜残留
 , , , ,瞳孔残膜
 , , , ,瞳孔膜闭
 , , , ,永存瞳孔膜
瞳孔异位,瞳孔异位
, ,病情描述
, , ,病情
 , , , ,瞳孔移位
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
嘌呤嘧啶代谢障碍性疾病,痛风，高尿酸血症
, ,病情描述
, , ,病情
 , , , ,痛风性滑囊炎
 , , , ,痛风石
 , , , ,    耳痛风石
 , , , ,    心脏尿酸盐痛风石
 , , , ,    痛风性肾结石
 , , , ,痛风结节
 , , , ,    指关节痛风结节
 , , , ,痛风性关节炎
 , , , ,特发性
 , , , ,痛风性肾病
 , , , ,无症状高尿酸血症
 , , , ,莱施-尼汉综合征
 , , , ,遗传性黄嘌呤尿
 , , , , 肾功能损害引起的痛风
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,病情描述
, , ,病因
 , , , ,铅性
 , , , ,药物性
 , , , ,肾功能损害
, ,原发继发
 , , ,原发继发
 , , , ,原发性
 , , , ,继发性
痛经,痛经，原发性痛经
, ,病情描述
, , ,病情
, ,病情描述
, , ,分型
 , , , ,原发性
 , , , ,    精神源性
 , , , ,继发性
头皮出血,头皮出血，头皮血肿
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,病情描述
, , ,病情
 , , , ,颅骨腱膜下出血
 , , , ,产伤所致
, ,病因
 , , ,出血
 , , , ,血肿
 , , , ,    血肿机化
 , , , ,皮下淤血
 , , , ,    紫癜
 , , , ,腔内积血
 , , , ,中枢神经系统出血
 , , , ,    硬膜下出血
 , , , ,    硬膜外出血
 , , , ,    蛛网膜下腔出血
头痛待查,头痛
, ,病情描述
, , ,频率
 , , , ,少发
 , , , ,频发
, ,病情描述
, , ,病情
 , , , ,颈源性头痛
 , , , ,眩晕头痛
 , , , ,典型先兆不伴头痛
 , , , ,典型先兆伴非偏头痛性头痛
 , , , ,不伴颅骨膜压痛
 , , , ,伴颅骨膜压痛
 , , , ,非典型性面痛
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,病情描述
, , ,病因
 , , , ,原发性
 , , , ,    偏头痛
 , , , ,        偏头痛不伴有先兆
 , , , ,        偏头痛伴有先兆
 , , , ,            有先兆急性发作的偏头痛
 , , , ,            有迁延性先兆的偏头痛
 , , , ,        基底动脉型偏头痛
 , , , ,        家族性偏瘫性偏头痛
 , , , ,        散发性偏瘫性偏头痛
 , , , ,        复杂性偏头痛
 , , , ,        眼肌麻痹型偏头痛
 , , , ,        腹型偏头痛
 , , , ,        视网膜性偏头痛
 , , , ,    紧张性
 , , , ,    丛集性
 , , , ,    发作性
 , , , ,    阵发性
 , , , ,继发性
 , , , ,    外伤性
 , , , ,    血管性
 , , , ,    感染性
 , , , ,    药物性
 , , , ,    精神性
 , , , ,其他
 , , , ,    神经性
 , , , ,    中枢性
 , , , ,    低颅压性
 , , , ,    神经血管性
 , , , ,    情绪性
 , , , ,术后头痛
 , , , ,    腰椎穿刺术
土拉菌病,土拉菌病，兔热病
, ,病情描述
, , ,病情
 , , , ,溃疡腺型
 , , , ,眼腺型
 , , , ,肺型
 , , , ,胃肠型
 , , , ,咽腺型
 , , , ,全身性
 , , , ,伤寒中毒型
臀部损伤,臀部损伤
, ,病情描述
, , ,病情
, ,病因
 , , ,外来伤害
 , , , ,物理性伤害
 , , , ,    锐性伤害
 , , , ,        切割伤
 , , , ,        刺伤
 , , , ,        咬伤
 , , , ,        刀伤
 , , , ,        撕脱伤
 , , , ,            脱套伤
 , , , ,        裂伤
 , , , ,        离断
 , , , ,            部分离断
 , , , ,            完全离断
 , , , ,    钝性伤害
 , , , ,        浅表损伤
 , , , ,            软组织损伤
 , , , ,        碾挫伤
 , , , ,        挫伤
 , , , ,        挫裂伤
 , , , ,        摔伤/坠落伤
 , , , ,        砸伤/棍击伤
 , , , ,        震荡伤
 , , , ,        挤压伤
 , , , ,            热挤压伤
 , , , ,        劳损
 , , , ,        扭伤
 , , , ,        擦伤
 , , , ,其他外伤
 , , , ,    减速伤
 , , , ,        挥鞭伤
 , , , ,    爆震伤
 , , , ,    火器伤
 , , , ,    减压伤
 , , , ,    车祸伤
 , , , ,    电击伤
 , , , ,        雷击伤
 , , , ,    辐射伤
 , , , ,    溺水
 , , , ,    创伤性
 , , , ,    穿通伤
 , , , ,伤口类型
 , , , ,    多发伤
 , , , ,    闭合性
 , , , ,    开放性
 , , , ,    清洁性
 , , , ,    污染性
 , , , ,    陈旧性
 , , , ,    全身性
 , , , ,烧伤
 , , , ,    腐蚀伤
 , , , ,        性质
 , , , ,            酸性烧伤
 , , , ,                硫酸化学伤
 , , , ,                亚硝酸化学伤
 , , , ,                盐酸化学伤
 , , , ,                酸性物质化学伤
 , , , ,            碱性烧伤
 , , , ,                氢氧化钠化学伤
 , , , ,                氢氧化钾化学伤
 , , , ,        程度
 , , , ,            一度
 , , , ,            二度
 , , , ,            三度
 , , , ,    烫伤
 , , , ,中毒
 , , , ,    药物中毒
 , , , ,    生物中毒
 , , , ,        动物中毒
 , , , ,            虫咬伤
 , , , ,            蛇咬伤
 , , , ,        植物中毒
 , , , ,        其他生物中毒
 , , , ,    重金属中毒
 , , , ,    有机溶剂中毒
 , , , ,冻伤
 , , , ,    一度冻伤
 , , , ,    二度冻伤
 , , , ,    三度冻伤
 , , , ,    四度冻伤
 , , , ,    职业性冻伤
 , , , ,    局部冻伤
 , , , ,冷伤
 , , , ,    全身冷伤
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
毛发减少性疾病,脱发，秃发，斑秃
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
 , , , ,再生期脱发
 , , , ,静止期脱发
 , , , ,生长期脱发
 , , , ,    生长期头发松动
 , , , ,斑秃
 , , , ,    匐行性脱发
 , , , ,脂溢性
 , , , ,雄激素性脱发
 , , , ,    药物性雄激素性脱发
 , , , ,全秃
 , , , ,全身脱毛
 , , , ,局限性脱发
 , , , ,早老性脱发
 , , , ,粘蛋白性脱发
 , , , ,感染后脱发
 , , , ,神经性脱发
 , , , ,牵拉性脱发
 , , , ,毛发稀少症
 , , , ,普秃
 , , , ,瘢痕性脱发
 , , , ,    假斑秃
 , , , ,非瘢痕性毛发缺失
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,通用部位
 , , , ,纵隔
 , , , ,头面部
 , , , ,    面部
 , , , ,        颞部
 , , , ,        额部
 , , , ,        颊部
 , , , ,        颧部
 , , , ,    口腔
 , , , ,        唇
 , , , ,    耳部
 , , , ,    头皮
 , , , ,    颌下
 , , , ,颈部
 , , , ,躯干
 , , , ,    胸部
 , , , ,        胸腔
 , , , ,        胸壁
 , , , ,            胸前壁
 , , , ,                胸骨前区
 , , , ,            胸后壁
 , , , ,    肩部
 , , , ,        腋窝
 , , , ,    背部
 , , , ,        肩胛间区
 , , , ,        肩胛区
 , , , ,    腹部
 , , , ,        腹股沟
 , , , ,        腹壁
 , , , ,        腹腔
 , , , ,            膈下
 , , , ,            盆腔
 , , , ,                直肠阴道隔
 , , , ,                坐骨直肠窝
 , , , ,                直肠膀胱隔
 , , , ,                直肠子宫陷凹
 , , , ,            骶前
 , , , ,        脐部
 , , , ,        腹膜后
 , , , ,    腰部
 , , , ,    髋部
 , , , ,    会阴部
 , , , ,        骶尾部
 , , , ,        臀部
 , , , ,        肛周
 , , , ,        外生殖器
 , , , ,        外阴
 , , , ,        阴唇
 , , , ,    骨盆
 , , , ,四肢
 , , , ,    上肢
 , , , ,        上臂
 , , , ,        前臂
 , , , ,        手
 , , , ,            肘
 , , , ,            腕
 , , , ,            手
 , , , ,                指甲
 , , , ,                手背
 , , , ,                手掌
 , , , ,                手指
 , , , ,                    拇指
 , , , ,                    食指
 , , , ,                    中指
 , , , ,                    无名指
 , , , ,                    小指
 , , , ,    下肢
 , , , ,        髋部
 , , , ,        股部
 , , , ,        大腿
 , , , ,        小腿
 , , , ,        膝部
 , , , ,            腘窝
 , , , ,        足
 , , , ,            踝
 , , , ,            足
 , , , ,                足趾
 , , , ,                    拇趾
 , , , ,                    第2足趾
 , , , ,                    第3足趾
 , , , ,                    第4足趾
 , , , ,                    第5足趾
 , , , ,            足弓
 , , , ,            脚掌
 , , , ,            趾甲
 , , , ,            足跟
 , , , ,            足背
 , , , ,        腓部
 , , , ,        胫部
涎腺恶性肿瘤,唾液腺恶性肿瘤，腮腺癌
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,唾液腺
 , , , ,腮腺
 , , , ,    副腮腺
 , , , ,颌下腺
 , , , ,舌下腺
, ,病因
 , , ,恶性肿瘤
 , , , ,癌
 , , , ,    鳞癌
 , , , ,        高分化鳞癌
 , , , ,        中分化鳞癌
 , , , ,        低分化鳞癌
 , , , ,    腺癌
 , , , ,        高分化腺癌
 , , , ,        中分化腺癌
 , , , ,        低分化腺癌
 , , , ,    未分化癌
 , , , ,    其他癌
 , , , ,        腺鳞癌
 , , , ,    原位癌
 , , , ,肉瘤
, ,病情描述
, , ,病情
 , , , ,黏液表皮样癌
 , , , ,恶性混合瘤
, ,肿瘤分化
 , , ,肿瘤分化
 , , , ,高分化
 , , , ,中分化
 , , , ,低分化
, ,肿瘤TNM分期
 , , ,TNM
 , , , ,T
 , , , ,    Tis
 , , , ,    T0
 , , , ,    T1
 , , , ,    T2
 , , , ,    T3
 , , , ,    T4
 , , , ,    Tx
 , , , ,N
 , , , ,    N0
 , , , ,    N1
 , , , ,    N2
 , , , ,    N3
 , , , ,M
 , , , ,    M0
 , , , ,    M1
 , , , ,分期依据
 , , , ,    p
 , , , ,    c
 , , , ,    s
 , , , ,    r
涎腺感染性疾病,涎腺炎，腮腺炎，唾液腺炎，mumps
, ,通用描述
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,唾液腺
 , , , ,腮腺
 , , , ,    副腮腺
 , , , ,颌下腺
 , , , ,舌下腺
, ,病情描述
, , ,病情
 , , , ,化脓性
 , , , ,阻塞性
 , , , ,流行性
 , , , ,炎性假瘤
 , , , ,    非流行性腮腺炎假瘤
 , , , ,脓肿
 , , , ,涎腺放线菌病
, ,病情描述
, , ,并发症
, ,合并症
, , ,胸骨前水肿
, , ,肾炎
, , ,卵巢炎
, , ,乳腺炎
, , ,甲状腺炎
, , ,心肌炎
, , ,颌下腺炎
涎腺结石,唾液腺结石
, ,病情描述
, , ,病情
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,唾液腺
 , , , ,腮腺
 , , , ,    副腮腺
 , , , ,颌下腺
 , , , ,舌下腺
涎腺囊肿,唾液腺囊肿
, ,病情描述
, , ,病情
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,唾液腺
 , , , ,腮腺
 , , , ,    副腮腺
 , , , ,颌下腺
 , , , ,舌下腺
外耳道狭窄闭锁,外耳道狭窄闭锁
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病情描述
, , ,病情
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,耳
 , , , ,外耳
 , , , ,    耳廓
 , , , ,        耳垂
 , , , ,    外耳道
 , , , ,    耳后
 , , , ,    耳前
 , , , ,内耳
 , , , ,    耳蜗
 , , , ,    半规管
 , , , ,    听神经
 , , , ,中耳
 , , , ,    听小骨
 , , , ,        锤骨
 , , , ,        砧骨
 , , , ,        镫骨
 , , , ,    鼓膜
 , , , ,    鼓室
 , , , ,    咽鼓管
 , , , ,    乳突
 , , , ,        乳突窦
 , , , ,    鼓室窦
外耳畸形,外耳畸形
, ,病情描述
, , ,年龄
 , , , ,胎儿
, ,病情描述
, , ,病情
 , , , ,无耳
 , , , ,多耳
 , , , ,    副耳
 , , , ,        颊部副耳
 , , , ,    副耳廓
 , , , ,    副耳垂
 , , , ,耳赘
 , , , ,巨耳
 , , , ,尖耳
 , , , ,杯状耳
 , , , ,卷曲耳
 , , , ,扁平耳
 , , , ,猿耳
 , , , ,移位耳
 , , , ,低位耳
 , , , ,招风耳
 , , , ,耳垂裂
 , , , ,隐耳
 , , , ,皱缩耳
 , , , ,耳缺损
 , , , ,    发育不全
 , , , ,    耳廓缺损
 , , , ,        无耳廓
 , , , ,    耳垂缺如
 , , , ,    外耳道缺如
 , , , ,耳垂畸形
 , , , ,凸耳
 , , , ,耳前附件
 , , , ,小耳
 , , , ,外耳道狭窄
 , , , ,    外耳道闭锁
 , , , ,烧伤后外耳畸形
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,左右
 , , ,左右双单
 , , , ,左侧
 , , , ,右侧
 , , , ,双侧
 , , , ,单侧
, ,部位
 , , ,外耳
 , , , ,耳廓
 , , , ,    耳垂
 , , , ,外耳道
 , , , ,耳后
 , , , ,耳前
外阴损伤性疾病,外阴损伤
, ,病情描述
, , ,病情
 , , , ,外生殖器损伤
 , , , ,生殖器官缺失
 , , , ,外生殖器挫伤
, ,部位
 , , ,生殖系统
 , , , ,鞘膜
 , , , ,会阴
, ,男性外阴
 , , ,男性外阴
 , , , ,阴茎
 , , , ,    龟头
 , , , ,    包皮
 , , , ,    阴茎体
 , , , ,    海绵体
 , , , ,    阴茎皮肤
 , , , ,阴囊
 , , , ,阴囊皮肤
 , , , ,海绵体
, ,先天后天
 , , ,先天后天
 , , , ,先天性
 , , , ,后天性
, ,病因
 , , ,外来伤害
 , , , ,物理性伤害
 , , , ,    锐性伤害
 , , , ,        切割伤
 , , , ,        刺伤
 , , , ,        咬伤
 , , , ,        刀伤
 , , , ,        撕脱伤
 , , , ,            脱套伤
 , , , ,        裂伤
 , , , ,        离断
 , , , ,            部分离断
 , , , ,            完全离断
 , , , ,    钝性伤害
 , , , ,        浅表损伤
 , , , ,            软组织损伤
 , , , ,        碾挫伤
 , , , ,        挫伤
 , , , ,        挫裂伤
 , , , ,        摔伤/坠落伤
 , , , ,        砸伤/棍击伤
 , , , ,        震荡伤
 , , , ,        挤压伤
 , , , ,            热挤压伤
 , , , ,        劳损
 , , , ,        扭伤
 , , , ,        擦伤
 , , , ,其他外伤
 , , , ,    减速伤
 , , , ,        挥鞭伤
 , , , ,    爆震伤
 , , , ,    火器伤
 , , , ,    减压伤
 , , , ,    车祸伤
 , , , ,    电击伤
 , , , ,        雷击伤
 , , , ,    辐射伤
 , , , ,    溺水
 , , , ,    创伤性
 , , , ,    穿通伤
 , , , ,伤口类型
 , , , ,    多发伤
 , , , ,    闭合性
 , , , ,    开放性
 , , , ,    清洁性
 , , , ,    污染性
 , , , ,    陈旧性
 , , , ,    全身性
 , , , ,烧伤
 , , , ,    腐蚀伤
 , , , ,        性质
 , , , ,            酸性烧伤
 , , , ,                硫酸化学伤
 , , , ,                亚硝酸化学伤
 , , , ,                盐酸化学伤
 , , , ,                酸性物质化学伤
 , , , ,            碱性烧伤
 , , , ,                氢氧化钠化学伤
 , , , ,                氢氧化钾化学伤
 , , , ,        程度
 , , , ,            一度
 , , , ,            二度
 , , , ,            三度
 , , , ,    烫伤
 , , , ,中毒
 , , , ,    药物中毒
 , , , ,    生物中毒
 , , , ,        动物中毒
 , , , ,            虫咬伤
 , , , ,            蛇咬伤
 , , , ,        植物中毒
 , , , ,        其他生物中毒
 , , , ,    重金属中毒
 , , , ,    有机溶剂中毒
 , , , ,冻伤
 , , , ,    一度冻伤
 , , , ,    二度冻伤
 , , , ,    三度冻伤
 , , , ,    四度冻伤
 , , , ,    职业性冻伤
 , , , ,    局部冻伤
 , , , ,冷伤
 , , , ,    全身冷伤
, ,病程
 , , ,病程
 , , , ,急性
 , , , ,慢性
 , , , ,其他病程描述
 , , , ,    陈旧性
 , , , ,        后遗症
 , , , ,    慢性病程急性发作
 , , , ,    急性转慢性
 , , , ,    恢复期
 , , , ,    复发
 , , , ,    亚急性
外阴生殖器异物,外阴生殖器异物
, ,病情描述
, , ,病情
外阴肿物,外阴肿物
, ,病情描述
